Judet,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17
 Calarasi,-1.163891312963395,2.5886275532854506,-0.37903735213475725,0.22033496021010948,0.008392051101087773,0.11826630766088628,1.3274532682638653,0.130230042024868,-1.5087762926007595,0.8381854045436936,-0.5822053319310042,-1.5730034535676547,-0.8058379456279512,-0.15013334003479795,1.9504589364901945,1.1308403192470877,-1.5901707162991312
 Caras-Severin,0.46462997001333,-1.4201121799812213,-0.1762179201266953,-1.0621220728032599,-0.02903740254390503,0.10128986066088379,3.011201152541176,2.159511322152335,-1.872662222916755,-0.5795701166792753,-0.711207468733209,2.3915922169890584,0.18388979309415637,0.26885360968726907,0.5137900703610372,0.21834778571240954,-0.37250954101040934
 Cluj,1.3812795076218811,0.13422092855476325,0.2211576222889162,0.5070144392238578,-0.22514204768889431,-0.40241798066377543,-0.8648879337221449,-0.6389747270669338,0.034418493145642055,-0.89588974730325,-0.7131774707989585,0.26310218930479534,2.1661910904990127,-1.5020344576690436,-1.6228890759036712,0.8662038050819257,-0.9031276284474489
 Constanta,0.5221460626582146,0.4342728964584611,-0.10539122034438814,-0.9110970662026183,0.16729215191372673,0.2220559027239775,-0.004621777776046126,0.16469550735073132,0.8635401091713136,0.9979140195528581,0.7336557295212287,1.4894505238006701,0.5409495666997123,-1.5862692359868156,-1.2157793445345317,-1.0366532703274804,-0.32106609796074714
 Covasna,0.358964301614607,-0.03423311465720678,-0.111274835422442,0.8653959380403559,-0.2670099751769672,0.42719788649563417,-0.5419332955200258,0.4977027882790198,0.7214682182881841,-1.7084080138003566,0.4663837196423705,-0.024617283289689363,-1.587089516798209,1.2784234756823996,1.7754219307135166,0.1789054275917637,-0.3345653054837281
 Dambovita,-0.2340770776236092,2.405833371796102,0.5487362976566218,0.3104108588685879,0.13190181570921253,-1.4440378277640327,0.35852033511753606,2.050668507720682,0.9079978008027115,-0.6065922229344555,-0.15289025293863648,-0.5050001371229856,1.2731768441814033,0.2539656037449755,0.3413204664920841,0.532517482324578,-0.33689540876158103
 Dolj,-0.3856557758634205,-0.9566500532671646,1.227844242760986,0.3501583183869473,0.28692811383534506,0.9351359809227011,1.5436504958784125,-0.6973973314938512,0.5909183672015468,1.0567672505755767,-0.6622332989756631,-0.9105172350250847,1.3216619272798904,-0.4933413420654634,0.7038378973361215,1.5571813676335082,-0.5258615665811425
 Galati,-0.9300853386880796,-0.9447073305658978,-0.8686965964887147,-0.6321809156477978,-0.7221999393673434,0.24949066677174273,0.24012904488476733,0.07774227211400646,2.4488115609321803,-0.5070017998430165,1.3512877132205585,-1.3861634558403297,-0.7935915051297285,1.5984734543530392,-0.22052039643178553,-0.27297870669436225,-0.717629146416595
 Giurgiu,-0.5446693231956555,-0.25305063322521737,1.1340565359721513,0.029206213053945013,0.5945092892141808,-0.6090320782485505,0.29211952166711314,-1.4458551062432237,-0.39871941443780207,0.046292815954637315,0.40766016900163426,-2.302256134831453,0.8169478490838421,-0.52325359591136,-0.30046539937120226,-1.9130149279710023,0.7060093648288658
 Gorj,0.2268881373496501,0.592830823263916,1.7329814666117946,1.236719291872023,-0.47855308373618255,0.18514419102022828,-0.5852501662435898,-0.052265263569188945,-0.3189606526336969,0.5866983988391236,0.9236716833916803,0.7173278423295096,0.8876363158292011,1.4653806857421052,0.6961096868681246,1.6180256205953678,0.060360208237076454
 Harghita,0.25125989882277067,-0.9044806256316951,-0.7400142704778727,1.2582100951401403,0.42446725075461744,-0.24397452846398504,-0.3720676138656923,-0.8399819716370531,0.1755036183380225,0.26175398356301494,1.4866481375467437,1.4621073775081541,-1.3497890802044739,-1.6643353848791667,2.016919757088126,0.3097361951274085,0.6618378943756371
 Hunedoara,-1.0120118482733098,-0.21478625931923126,1.3817475917022561,-0.5969725497946838,-0.6907880163694261,-1.4934967637914116,1.1589621149014389,-0.38500417786738195,2.55604709865183,-1.846039422850507,0.25050699619633326,0.7361053291614393,-1.206758533552022,-0.535465345251772,-0.6522131306540352,2.141126982098426,1.3716894311520194
 Ialomita,-0.2482095676395483,0.26473575331218663,1.3028772741497323,-0.21209966710419365,-0.2493797329840046,-0.21200098400859452,-0.8034162102995264,-0.6705069816016803,-0.244487003397739,-1.0919703268540581,-0.9930181588441996,1.501303972653036,1.251928867950747,0.8484671876699225,1.7470209609992096,-1.6918403357712926,1.0315405425024673
 Iasi,1.10433294214743,0.6404261647341244,-0.5016706228467401,-2.625639930692693,0.9547086283051553,-0.23289930081546295,0.048713341244370954,-0.27108849932804474,-0.650973142905143,-0.6946564745777609,1.8189331257925625,0.5747238439631106,-1.2524884843936561,0.7210809572840093,0.4973341649469502,-0.6200489974834527,-0.23585449196488803
 Ilfov,2.6941529320718005,0.8121860839474963,0.7054918263275611,-0.19240682662019212,0.6130440641836327,0.11115683692758278,0.013243291366331173,-0.5711228217397154,1.0738248014960294,0.45629689539903245,-0.004445058372680303,0.3119682557931719,-0.7835892747273616,0.31780040374166274,-1.3266845758083599,0.012981057224236509,0.11779621066822449
 Maramures,0.5061731117221812,-0.23248108078753177,-0.9663608528144002,0.23391008475467173,0.6265220091182417,0.5916158879608961,-0.5451755480872448,0.4743172927720783,0.5077501194381415,0.8992407280059471,-0.713649378026815,-0.6773908547062347,2.126393447330912,1.2160712830484544,0.2857366047695324,-0.3703943045612827,1.5474313346276298
 Mehedinti,-0.08290989131574367,-1.0783091962120097,1.2553785263183306,0.34669044602148863,-0.5260714076282259,0.8936042229191016,-0.3142218038035522,0.9408581087209286,-0.03750307377348616,0.5772429850700861,-0.9195128624137575,-0.024098798141849925,-0.6702325249283544,-0.7944821919970781,-1.0194261003896758,-1.2046328779004183,-0.8326382887276401
 Municipiul Bucuresti,1.5067467102165737,-0.093350211602131,0.5350047902193202,-1.6451991299664122,0.15402974275393191,-1.0341674021392702,-0.8026090924918071,1.1526588244336786,-1.0952039774694078,-1.206160464026887,-1.6944321061109051,-0.6817961972641723,-0.868655715198522,0.4376397745398917,-1.2912413157624747,0.8807664652976273,-0.8286273820300717
